zipcode,ca_climate_zone,station_id,station_number,isvalid,station_name
95389,16,"BISHOP_724800",724800,1,"BISHOP"
95389,16,"BISHOP_724800",724800,1,"BISHOP"
95391,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
95391,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
95401,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95403,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95404,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95405,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95407,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95409,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95410,1,"EUREKA_725940",725940,1,"EUREKA"
95412,1,"EUREKA_725940",725940,1,"EUREKA"
95412,2,"UKIAH_725905",725905,1,"UKIAH"
95415,2,"UKIAH_725905",725905,1,"UKIAH"
95417,1,"EUREKA_725940",725940,1,"EUREKA"
95417,2,"UKIAH_725905",725905,1,"UKIAH"
95420,1,"EUREKA_725940",725940,1,"EUREKA"
95421,1,"EUREKA_725940",725940,1,"EUREKA"
95421,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95422,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95422,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95422,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95423,2,"UKIAH_725905",725905,1,"UKIAH"
95423,2,"UKIAH_725905",725905,1,"UKIAH"
95423,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95423,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95425,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95427,1,"EUREKA_725940",725940,1,"EUREKA"
95427,2,"UKIAH_725905",725905,1,"UKIAH"
95428,2,"UKIAH_725905",725905,1,"UKIAH"
95428,11,"RED-BLUFF_725910",725910,1,"RED-BLUFF"
95428,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95428,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95429,2,"UKIAH_725905",725905,1,"UKIAH"
95432,1,"EUREKA_725940",725940,1,"EUREKA"
95436,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95437,1,"EUREKA_725940",725940,1,"EUREKA"
95437,2,"UKIAH_725905",725905,1,"UKIAH"
95439,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95441,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95441,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95442,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
95443,2,"UKIAH_725905",725905,1,"UKIAH"
95444,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95445,1,"EUREKA_725940",725940,1,"EUREKA"
95445,2,"UKIAH_725905",725905,1,"UKIAH"
95446,1,"EUREKA_725940",725940,1,"EUREKA"
95446,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95448,1,"EUREKA_725940",725940,1,"EUREKA"
95448,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95449,2,"UKIAH_725905",725905,1,"UKIAH"
95450,1,"EUREKA_725940",725940,1,"EUREKA"
95451,2,"UKIAH_725905",725905,1,"UKIAH"
95452,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95453,2,"UKIAH_725905",725905,1,"UKIAH"
95454,2,"UKIAH_725905",725905,1,"UKIAH"
95456,1,"EUREKA_725940",725940,1,"EUREKA"
95457,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95457,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95458,2,"UKIAH_725905",725905,1,"UKIAH"
95459,1,"EUREKA_725940",725940,1,"EUREKA"
95459,2,"UKIAH_725905",725905,1,"UKIAH"
95460,1,"EUREKA_725940",725940,1,"EUREKA"
95461,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95461,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95461,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95462,1,"EUREKA_725940",725940,1,"EUREKA"
95462,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95464,2,"UKIAH_725905",725905,1,"UKIAH"
95465,1,"EUREKA_725940",725940,1,"EUREKA"
95465,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95466,1,"EUREKA_725940",725940,1,"EUREKA"
95466,2,"UKIAH_725905",725905,1,"UKIAH"
95467,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95468,1,"EUREKA_725940",725940,1,"EUREKA"
95468,2,"UKIAH_725905",725905,1,"UKIAH"
95469,2,"UKIAH_725905",725905,1,"UKIAH"
95469,2,"UKIAH_725905",725905,1,"UKIAH"
95469,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95469,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95470,1,"EUREKA_725940",725940,1,"EUREKA"
95470,2,"UKIAH_725905",725905,1,"UKIAH"
95472,1,"EUREKA_725940",725940,1,"EUREKA"
95472,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95476,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
95476,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
95476,3,"OAKLAND_724930",724930,1,"OAKLAND"
95480,1,"EUREKA_725940",725940,1,"EUREKA"
95482,2,"UKIAH_725905",725905,1,"UKIAH"
95485,2,"UKIAH_725905",725905,1,"UKIAH"
95488,1,"EUREKA_725940",725940,1,"EUREKA"
95490,1,"EUREKA_725940",725940,1,"EUREKA"
95490,2,"UKIAH_725905",725905,1,"UKIAH"
95490,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95492,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95493,2,"UKIAH_725905",725905,1,"UKIAH"
95494,2,"UKIAH_725905",725905,1,"UKIAH"
95497,1,"EUREKA_725940",725940,1,"EUREKA"
95501,1,"EUREKA_725940",725940,1,"EUREKA"
95503,1,"EUREKA_725940",725940,1,"EUREKA"
95511,2,"UKIAH_725905",725905,1,"UKIAH"
95514,2,"UKIAH_725905",725905,1,"UKIAH"
95519,1,"ARCATA_725945",725945,1,"ARCATA"
95521,1,"EUREKA_725940",725940,1,"EUREKA"
95524,1,"EUREKA_725940",725940,1,"EUREKA"
95525,1,"ARCATA_725945",725945,1,"ARCATA"
95525,2,"UKIAH_725905",725905,1,"UKIAH"
95526,2,"UKIAH_725905",725905,1,"UKIAH"
95526,2,"UKIAH_725905",725905,1,"UKIAH"
95526,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95527,2,"UKIAH_725905",725905,1,"UKIAH"
95527,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95528,1,"EUREKA_725940",725940,1,"EUREKA"
95528,2,"UKIAH_725905",725905,1,"UKIAH"
95531,1,"CRESCENT-CITY_725946",725946,1,"CRESCENT-CITY"
95531,16,"MONTAGUE-SISKIYOU-CO_725955",725955,1,"MONTAGUE-SISKIYOU-CO"
95536,1,"EUREKA_725940",725940,1,"EUREKA"
95540,1,"EUREKA_725940",725940,1,"EUREKA"
95542,1,"EUREKA_725940",725940,1,"EUREKA"
95542,2,"UKIAH_725905",725905,1,"UKIAH"
95542,2,"UKIAH_725905",725905,1,"UKIAH"
95543,1,"CRESCENT-CITY_725946",725946,1,"CRESCENT-CITY"
95543,16,"MONTAGUE-SISKIYOU-CO_725955",725955,1,"MONTAGUE-SISKIYOU-CO"
95546,1,"ARCATA_725945",725945,1,"ARCATA"
95546,2,"UKIAH_725905",725905,1,"UKIAH"
95546,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95547,1,"EUREKA_725940",725940,1,"EUREKA"
95548,1,"CRESCENT-CITY_725946",725946,1,"CRESCENT-CITY"
95548,16,"MONTAGUE-SISKIYOU-CO_725955",725955,1,"MONTAGUE-SISKIYOU-CO"
95549,1,"EUREKA_725940",725940,1,"EUREKA"
95549,2,"UKIAH_725905",725905,1,"UKIAH"
95550,1,"EUREKA_725940",725940,1,"EUREKA"
95550,2,"UKIAH_725905",725905,1,"UKIAH"
95551,1,"EUREKA_725940",725940,1,"EUREKA"
95552,2,"UKIAH_725905",725905,1,"UKIAH"
95554,1,"EUREKA_725940",725940,1,"EUREKA"
95554,2,"UKIAH_725905",725905,1,"UKIAH"
95555,1,"ARCATA_725945",725945,1,"ARCATA"
95556,2,"UKIAH_725905",725905,1,"UKIAH"
95556,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95558,1,"EUREKA_725940",725940,1,"EUREKA"
95560,1,"EUREKA_725940",725940,1,"EUREKA"
95560,2,"UKIAH_725905",725905,1,"UKIAH"
95562,1,"EUREKA_725940",725940,1,"EUREKA"
95563,2,"UKIAH_725905",725905,1,"UKIAH"
95563,2,"UKIAH_725905",725905,1,"UKIAH"
95563,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95563,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95564,1,"EUREKA_725940",725940,1,"EUREKA"
95565,1,"EUREKA_725940",725940,1,"EUREKA"
95565,2,"UKIAH_725905",725905,1,"UKIAH"
95567,1,"CRESCENT-CITY_725946",725946,1,"CRESCENT-CITY"
95567,16,"MONTAGUE-SISKIYOU-CO_725955",725955,1,"MONTAGUE-SISKIYOU-CO"
95568,2,"UKIAH_725905",725905,1,"UKIAH"
95568,16,"MONTAGUE-SISKIYOU-CO_725955",725955,1,"MONTAGUE-SISKIYOU-CO"
95569,1,"EUREKA_725940",725940,1,"EUREKA"
95569,2,"UKIAH_725905",725905,1,"UKIAH"
95570,1,"ARCATA_725945",725945,1,"ARCATA"
95573,2,"UKIAH_725905",725905,1,"UKIAH"
95573,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95585,1,"EUREKA_725940",725940,1,"EUREKA"
95585,2,"UKIAH_725905",725905,1,"UKIAH"
95587,1,"EUREKA_725940",725940,1,"EUREKA"
95587,2,"UKIAH_725905",725905,1,"UKIAH"
95589,1,"EUREKA_725940",725940,1,"EUREKA"
95589,1,"EUREKA_725940",725940,1,"EUREKA"
95589,2,"UKIAH_725905",725905,1,"UKIAH"
95595,2,"UKIAH_725905",725905,1,"UKIAH"
95595,16,"MOUNT-SHASTA_725957",725957,1,"MOUNT-SHASTA"
95602,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95602,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95603,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95603,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95605,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95606,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95606,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95607,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
95607,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95608,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95610,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95610,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95612,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95614,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95614,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95614,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95614,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95615,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95615,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95616,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95616,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95618,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95618,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95619,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95620,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95620,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95621,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95621,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95623,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95624,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95626,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95626,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95626,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95626,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95626,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95627,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95628,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95629,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95629,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95629,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95629,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95630,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95630,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95631,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95631,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95631,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95632,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95632,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95633,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95633,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95634,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95634,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95635,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95635,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95635,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95636,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95636,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95637,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95638,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95640,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95641,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95642,12,"STOCKTON_724920",724920,1,"STOCKTON"
95645,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95645,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95645,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95645,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95648,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95650,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95650,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95651,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95652,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95653,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95655,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95658,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95658,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95659,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95659,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95660,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95661,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95661,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95661,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95662,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95663,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95664,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95664,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95664,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95664,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95665,12,"STOCKTON_724920",724920,1,"STOCKTON"
95666,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95666,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95666,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95667,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95667,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95668,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95668,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95669,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95670,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95672,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95673,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95674,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95674,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95677,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95678,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95678,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95679,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
95679,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95679,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95681,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95682,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95683,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95684,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95684,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95685,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95687,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95688,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
95688,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
95688,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95688,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95689,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95689,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95690,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95690,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95690,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95691,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95691,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95692,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95693,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95694,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
95694,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95694,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
95695,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95698,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95701,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95703,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95709,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95709,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95713,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95713,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95714,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95715,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95717,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95720,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95721,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95722,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95724,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95724,16,"BLUE-CANYON_725845",725845,1,"BLUE-CANYON"
95726,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95726,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95728,16,"TRUCKEE-TAHOE_725846",725846,1,"TRUCKEE-TAHOE"
95728,16,"TRUCKEE-TAHOE_725846",725846,1,"TRUCKEE-TAHOE"
95735,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95742,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95746,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95746,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95747,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95747,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95757,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95758,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95762,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95762,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95765,11,"MARYSVILLE-BEALE-AFB_724837",724837,1,"MARYSVILLE-BEALE-AFB"
95776,11,"YUBA-CO_724838",724838,1,"YUBA-CO"
95776,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95811,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95814,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95815,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95816,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95817,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95818,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95819,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95820,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95821,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95822,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95823,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95824,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95825,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95826,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95827,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95828,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95829,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95830,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95831,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95832,12,"SACRAMENTO-EXECUTIVE_724830",724830,1,"SACRAMENTO-EXECUTIVE"
95833,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95834,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
95835,12,"SACRAMENTO-METRO_724839",724839,1,"SACRAMENTO-METRO"
